ID,가격
TEST_00669,25.259299429794236
TEST_00670,58.32471940118111
TEST_00671,49.26908406443701
TEST_00672,61.44227045818583
TEST_00673,28.13655270627435
TEST_00674,25.895826643827203
TEST_00675,26.699667360397882
TEST_00676,33.58299521053923
TEST_00677,18.504752705933548
TEST_00678,25.19647329511561
TEST_00679,23.610589534269515
TEST_00680,24.955357960342095
TEST_00681,123.6583130721624
TEST_00682,56.827447061675564
TEST_00683,55.290234787155555
TEST_00684,85.51667574548193
TEST_00685,40.249153978716386
TEST_00686,37.673601169044055
TEST_00687,68.95560372375652
TEST_00688,5.107206387313061
TEST_00689,21.114330160948523
TEST_00690,84.51502222840838
TEST_00691,46.96238117175035
TEST_00692,36.495303473615515
TEST_00693,22.958190848749638
TEST_00694,70.8017602870907
TEST_00695,41.35260361457589
TEST_00696,71.20427467529592
TEST_00697,25.915177970115124
TEST_00698,28.833968745727567
TEST_00699,18.244226198816705
TEST_00700,47.17894431527581
TEST_00701,46.01051421078218
TEST_00702,83.0004675227031
TEST_00703,56.31489999458099
TEST_00704,5.112167893040801
TEST_00705,21.28482449554417
TEST_00706,27.623391740846692
TEST_00707,132.9209346093473
TEST_00708,56.16587979611666
TEST_00709,28.168908028006477
TEST_00710,124.39450378481672
TEST_00711,108.92537785634903
TEST_00712,17.715549054669943
TEST_00713,43.839578458446695
TEST_00714,30.055457163606114
TEST_00715,25.973809994953193
TEST_00716,62.51642338306222
TEST_00717,55.367566858932186
TEST_00718,9.192753618257175
TEST_00719,28.356988391101737
TEST_00720,29.01750732239845
TEST_00721,101.10159642273948
TEST_00722,22.15180675367491
TEST_00723,64.21262913630673
TEST_00724,113.76335237317633
TEST_00725,23.50879433090166
TEST_00726,109.3457117477243
TEST_00727,40.14753479614546
TEST_00728,76.52307470125939
TEST_00729,43.63585959928644
TEST_00730,104.39369017296022
TEST_00731,78.05946657412682
TEST_00732,34.98802382019786
TEST_00733,32.79099769713674
TEST_00734,97.059889918528
TEST_00735,47.61835398401941
TEST_00736,33.83048977830926
TEST_00737,29.922747892220613
TEST_00738,105.64933313053098
TEST_00739,143.32063910990578
TEST_00740,66.41898671085247
TEST_00741,110.50962497130337
TEST_00742,18.347504014867386
TEST_00743,64.61484295707083
TEST_00744,22.33213912727326
TEST_00745,36.70484505519122
TEST_00746,14.614048955661804
TEST_00747,14.200406929532194
TEST_00748,34.16861279079813
TEST_00749,42.9549749064965
TEST_00750,29.249366033322907
TEST_00751,17.52979540599525
TEST_00752,53.14396241893359
TEST_00753,100.57893634795698
TEST_00754,20.67215288181015
TEST_00755,22.759825776050516
TEST_00756,19.279149252588173
TEST_00757,142.78649568618317
TEST_00758,90.9540931100691
TEST_00759,30.36388388948449
TEST_00760,27.531807598788795
TEST_00761,128.77272720920163
TEST_00762,7.19131902178812
TEST_00763,33.30764415662752
TEST_00764,35.21127965057948
TEST_00765,122.28193308142482
TEST_00766,39.684962662463704
TEST_00767,31.565289988029786
TEST_00768,17.461505555852202
TEST_00769,41.45824875100229
TEST_00770,143.32167329816966
TEST_00771,39.15376564027909
TEST_00772,24.12928264024694
TEST_00773,11.309079276011579
TEST_00774,26.186235464127936
TEST_00775,27.792707551295287
TEST_00776,20.457465387003765
TEST_00777,41.7457452709238
TEST_00778,26.02888781680126
TEST_00779,5.245547742467926
TEST_00780,68.85085020522135
TEST_00781,17.981268658015907
TEST_00782,4.838641109828959
TEST_00783,69.97373815493597
TEST_00784,31.931356139465066
TEST_00785,26.504993567436642
TEST_00786,24.577904868432455
TEST_00787,37.1315209138742
TEST_00788,12.32117234229435
TEST_00789,16.558817008326773
TEST_00790,82.06655731038293
TEST_00791,65.93436540927297
TEST_00792,61.1625695635893
TEST_00793,120.09751284633347
TEST_00794,50.44731859414321
TEST_00795,36.56341444093308
TEST_00796,74.6412736016955
TEST_00797,52.37798040688559
TEST_00798,27.70293579757055
TEST_00799,29.7109195553334
TEST_00800,37.15453946512945
TEST_00801,90.57705504269879
TEST_00802,16.31846051773629
TEST_00803,4.627512143362651
TEST_00804,42.772768140704315
TEST_00805,119.1077315793749
TEST_00806,119.48601003364882
TEST_00807,129.09896412467631
TEST_00808,39.103802765288904
TEST_00809,26.33715543307133
TEST_00810,128.2238957711807
TEST_00811,56.44851323835815
TEST_00812,78.32730704324297
TEST_00813,145.08087953338634
TEST_00814,8.213774678853206
TEST_00815,56.22021936698487
TEST_00816,78.56130094602153
TEST_00817,34.86264918055176
TEST_00818,38.4576816758596
TEST_00819,85.15044276179245
TEST_00820,72.75914932954453
TEST_00821,27.914836409695702
TEST_00822,73.6768145058841
TEST_00823,13.040267241368003
TEST_00824,28.057600474609277
TEST_00825,116.98294912464206
TEST_00826,11.87036288529267
TEST_00827,85.92480630761258
TEST_00828,92.54531333813608
TEST_00829,47.117541235430686
TEST_00830,29.579468008390478
TEST_00831,16.29404413176261
TEST_00832,78.12280562346896
TEST_00833,103.78208738573625
TEST_00834,120.24054532136901
TEST_00835,97.96016711262507
TEST_00836,70.80507852828862
TEST_00837,22.13505078176859
TEST_00838,14.181649272589166
TEST_00839,63.16689695551468
TEST_00840,32.66890445664215
TEST_00841,18.406051977349016
TEST_00842,93.8859576336504
TEST_00843,19.834872481514257
TEST_00844,47.517235358316015
TEST_00845,125.88686764986306
TEST_00846,70.42641925682457
TEST_00847,46.99334375122252
TEST_00848,66.82748416074395
TEST_00849,21.958383468472487
TEST_00850,44.87177541614559
TEST_00851,40.22064824794147
TEST_00852,74.21185336286158
TEST_00853,16.939499178711678
TEST_00854,22.6858629108449
TEST_00855,85.44803056343892
TEST_00856,32.885278308903935
TEST_00857,52.94553815553602
TEST_00858,35.34054222389439
TEST_00859,86.21401202887913
TEST_00860,45.405207763590965
TEST_00861,31.666503264486163
TEST_00862,99.22515781375614
TEST_00863,41.69622046425529
TEST_00864,36.03322132659535
TEST_00865,24.59133276902365
TEST_00866,24.51464197632795
TEST_00867,19.433126293314523
TEST_00868,16.722559623942022
TEST_00869,90.80668226929268
TEST_00870,49.32468335631868
TEST_00871,61.09907581266522
TEST_00872,22.983029770560233
TEST_00873,92.76212117664966
TEST_00874,84.82236662806946
TEST_00875,62.77653114521878
TEST_00876,16.351730677596596
TEST_00877,17.76270412591251
TEST_00878,16.83634475802068
TEST_00879,19.313266304578647
TEST_00880,19.057771601617187
TEST_00881,47.573717904621994
TEST_00882,7.419151047179381
TEST_00883,52.48867405660739
TEST_00884,49.91398047690044
TEST_00885,30.8833284210525
TEST_00886,47.60981596495406
TEST_00887,20.13440980732262
TEST_00888,53.446404480669685
TEST_00889,20.042835627809882
TEST_00890,142.73422415984288
TEST_00891,119.73167844829766
TEST_00892,42.28003474982974
TEST_00893,54.698931956640415
TEST_00894,22.59652236801992
TEST_00895,125.15593564309205
TEST_00896,97.86752575739882
TEST_00897,37.92572623026766
TEST_00898,20.15902342366618
TEST_00899,75.16991071248796
TEST_00900,41.71791927445597
TEST_00901,35.07206869635223
TEST_00902,44.50314966186202
TEST_00903,24.798867822494735
TEST_00904,29.697264738856497
TEST_00905,30.72741697752081
TEST_00906,60.6312911833067
TEST_00907,28.733768931117865
TEST_00908,116.74928713421247
TEST_00909,14.866091294863324
TEST_00910,21.83571040164257
TEST_00911,35.002429924029485
TEST_00912,44.82851052590986
TEST_00913,86.32527924762024
TEST_00914,73.2118701074991
TEST_00915,11.577403729900261
TEST_00916,21.50641258441419
TEST_00917,35.3840152841233
TEST_00918,25.058961947284168
TEST_00919,101.27779471591887
TEST_00920,72.76824913376359
TEST_00921,99.03236855358423
TEST_00922,36.25509903608975
TEST_00923,10.788488131969572
TEST_00924,79.2901689998794
TEST_00925,72.38659279298062
TEST_00926,27.481448510524583
TEST_00927,40.4509825254842
TEST_00928,19.1503390508664
TEST_00929,51.33879578070091
TEST_00930,87.869100614231
TEST_00931,16.59142941999157
